Scenario,30201,50102,130944,189463,293874,300871,301060,343310,470129,570183,612937,789124,846208,987034
11,19.822654952896087,19.75354054193903,19.922991345661632,19.810817115411936,19.781456863546673,19.790221485011834,19.863552431452316,19.83086033650953,19.76823104855012,19.802942582471978,19.80518273981831,19.763262578619585,19.847239254885274,19.772160533029634
12,19.90272668255722,19.903176393631075,19.918736197100678,19.846638319907267,19.88201271323888,19.82654163696687,19.884453814148834,19.83261318691324,19.876304669534008,19.877996510518816,19.839981389479806,19.78257078651198,19.866022522974642,19.922221513299707
13,19.82650855899909,19.832633345686475,19.951300598791878,19.890221097706767,19.847039429709916,19.86914584686532,19.916011262231567,19.88893754538467,19.84923469719315,19.866199678793443,19.855249484861567,19.810055237791214,19.872223446862897,19.824353564228137
14,19.939070317053737,19.93498057855372,19.948333080980387,19.88630886697727,19.918294361662873,19.88534914478919,19.928244962557656,19.854071768026756,19.913309066228447,19.9104473864819,19.89332819988536,19.8294941618287,19.909933756238324,19.94948780192101
31,29.665187390685425,29.476662066847037,29.7250449899613,29.61767061679772,29.452245201669115,29.54997943094365,29.609761418852017,29.47055817575532,29.386656353990173,29.392463438369546,29.66204530969717,29.343078530779653,29.608838398581582,29.34214344600602
32,29.69804885967153,29.75629507658512,29.69449605657438,29.599095763617928,29.614910695166728,29.658533471579204,29.689752698567297,29.516789111058355,29.519206235443693,29.712721500038096,29.72376248754425,29.453843111794516,29.570279522816648,29.698735580484488
33,29.741777330209995,29.620136078981655,29.8186027201248,29.726308070861357,29.624235322469204,29.72210553779078,29.74616484877484,29.673730261203602,29.632754662343594,29.578219979674074,29.761057742062683,29.60491797709919,29.72831597079863,29.57932093002561
34,29.79159979147872,29.828151665005773,29.80325693102032,29.730004574449033,29.747362759360346,29.769175725939515,29.788247949772575,29.69937697082508,29.686432249269487,29.810237427584962,29.79978261342032,29.652919921203008,29.708541793001558,29.81570758220214
51,39.32155816124095,38.86579447388876,39.46977475903909,39.18611104427795,38.94189069687931,38.98493956726144,39.174942393802205,39.24038173264761,38.58653447252909,38.821558956029534,39.296452567605755,38.85612716407466,39.20479166130526,38.59815361958361
52,39.44180699169209,39.55542939733002,39.40014411556152,39.14348270879009,39.21051557802314,39.28400844658625,39.318591650613484,39.315191966625186,39.14390493993746,39.42474342885479,39.462597134737024,38.94758874932425,39.13475518047744,39.460433328498745
53,39.52044952249887,39.28825912127579,39.60909299215024,39.50641694119587,39.333578373883554,39.39794194538788,39.50660529565259,39.4785182526403,39.35321996921594,39.30073034780904,39.5420554422024,39.262318961285274,39.469345335484846,39.230214891087805
54,39.60669799534833,39.68620061896326,39.5918962361255,39.45566979714027,39.50297408713773,39.53023431138375,39.56786544063075,39.50330351837991,39.4415457687001,39.61902908919171,39.61884719273758,39.267062988772274,39.4653543585159,39.65163158270663
