Scenario,OrderSize,30201,50102,293874,300871,301060,343310,570183,612937,789124,987034
32,8,2045.51,1379.99,2323.17,1349.51,2576.82,,1363.72,,1435.53,
32,9,812.61,,,,,,,1457.47,1601.82,
32,10,,1269.25,,1262.61,,,,1286.45,,
32,11,,,,1027.66,1131.04,,,,,
32,13,,2044.65,,,,,,,,
32,Total,984.31,990.32,975.84,1007.5,1071.63,1065.63,984.61,1030.33,1000.53,1065.36
33,1,747.54,714.4,715.41,758.77,731.89,746.36,765.96,742.42,702.94,752.01
33,2,1152.04,1017.62,978.41,1185.19,1058.35,1091.58,1077.02,1183.09,996.14,1089.36
33,3,1285.88,1274.78,1335.41,1449.21,1432.42,1457.51,1346.41,1338.28,1331.71,1232.07
33,4,1639.83,1162.0,1436.3,1151.12,1503.11,1404.29,1525.67,1577.11,1174.38,1335.04
33,5,1506.22,1737.19,1818.08,1909.74,1244.67,1098.31,2050.91,1786.18,785.73,1307.72
33,6,589.51,1820.49,947.13,1312.75,2278.08,1611.35,,,1918.38,
33,Total,959.11,880.7,880.0,973.06,933.54,939.66,946.76,971.01,865.82,924.09
34,1,722.38,809.77,765.77,808.09,808.89,785.22,784.27,717.99,779.27,767.15
34,2,1222.19,1268.64,1192.98,1276.35,1324.47,1433.81,1220.93,1301.09,1255.01,1252.12
34,3,1672.38,1674.06,1509.01,1784.87,1720.89,1606.26,1784.47,1553.66,1446.36,1445.81
34,4,1558.57,1978.62,1879.22,1383.5,1624.7,1517.26,1725.77,1397.53,1371.32,1686.33
34,5,2050.27,656.28,1455.07,1502.84,1639.3,1595.55,1836.09,1695.74,1411.5,1692.84
34,6,1955.99,1601.41,1728.37,1389.26,890.63,1770.39,1610.51,494.57,1458.5,2125.81
34,7,1600.11,,,1375.59,1023.82,1824.66,1661.39,1866.6,1425.3,1317.24
34,8,1167.96,2791.18,1475.82,,1811.46,1002.62,1079.93,,1030.4,2693.95
34,9,529.0,1195.31,,2836.8,,2158.91,,1322.82,1418.93,2136.52
34,10,,1894.37,2369.83,1343.77,,,,1162.05,,
34,11,,,,881.87,,,,,,
34,13,,2844.22,,,,,,,,
34,Total,1027.12,1088.12,1038.88,1069.92,1117.95,1141.94,1072.21,1036.1,1018.39,1075.79
51,1,624.28,604.69,637.26,651.11,654.33,634.26,672.57,670.45,576.93,617.18
51,2,864.31,848.91,885.4,936.61,998.94,1046.79,1003.56,1012.59,757.24,894.76
51,3,1167.81,1031.66,1048.44,1124.95,1281.53,1338.48,1240.14,1506.19,1026.56,1107.26
51,4,1189.65,1189.44,1241.6,1556.55,1444.68,1232.48,1248.04,1437.33,1219.31,1328.31
51,5,1441.82,1190.35,1786.76,1237.8,1543.52,1561.65,1844.19,1496.97,832.15,1091.43
51,6,1791.88,1091.92,1027.56,1941.11,1656.42,1100.44,,,1633.42,999.0
51,7,,,,,,1902.68,,,,
51,Total,798.03,753.55,791.47,840.28,895.34,901.09,888.43,931.85,701.53,791.89
52,1,690.03,701.36,700.56,750.65,792.91,690.75,672.38,674.1,716.86,661.43
52,2,1240.43,1277.67,1172.78,1415.86,1305.8,1288.91,1204.09,1222.94,1201.38,1184.33
52,3,1499.35,1592.86,1515.45,1511.0,1501.12,1361.49,1502.43,1415.28,1617.25,1537.95
52,4,1471.09,1438.01,1715.19,1671.38,1577.02,1602.86,1592.48,1643.77,1501.51,1746.32
52,5,1870.49,1170.1,1803.23,1382.17,1840.83,1682.98,1649.54,1672.19,1268.44,1537.97
52,6,1524.9,1571.49,1371.97,1847.76,1862.65,1811.84,1235.21,1888.07,1338.23,1374.41
52,7,2282.01,1793.35,1387.67,2088.84,1479.94,1247.24,2153.62,2381.52,1348.49,2211.08
52,8,2136.2,2201.69,1759.92,1944.84,2169.98,550.16,,2389.77,2163.36,2295.26
52,9,1118.04,,,2843.13,1197.8,,,1166.06,1857.2,2381.96
52,10,1871.66,,,2440.05,,,,1022.91,,
52,11,,,1180.28,841.8,2075.28,,,,,
52,13,,,3164.82,,,,,,,
52,Total,1051.05,1062.42,1053.82,1119.82,1137.21,1080.8,1024.81,1025.05,1034.63,1068.9
53,1,765.92,802.99,764.67,792.0,743.57,767.93,795.94,756.97,765.81,744.78
53,2,1261.07,1173.06,1099.89,1203.62,1231.12,1215.17,1249.07,1141.27,1002.76,1171.1
53,3,1384.36,1473.87,1427.5,1273.44,1347.88,1571.13,1274.52,1527.77,1362.27,1211.81
53,4,1482.11,1269.8,1522.66,1551.47,1429.89,1527.93,1625.24,1489.28,1570.58,1659.66
53,5,1756.58,1676.65,2835.33,1508.53,1623.8,1491.99,2264.66,1414.51,1398.85,1472.27
53,6,1714.98,1549.53,1284.82,2113.99,1754.88,,,,1751.91,1026.34
53,7,,,,,,2710.1,,,,
53,Total,1003.28,994.1,950.61,992.31,984.06,1012.74,1011.23,974.47,908.57,945.51
54,1,773.77,847.34,801.42,839.69,1004.61,850.33,809.12,746.03,848.77,789.83
54,2,1377.92,1385.09,1271.92,1509.97,1361.65,1460.27,1402.73,1464.33,1266.5,1367.77
54,3,1399.88,1712.8,1607.28,1565.02,1581.18,1263.57,1450.44,1425.37,1702.95,1601.98
